id,name,date,rating,studio
1044973,Marie's Story,2014,3.57,France 3 Cinéma
1047284,The Royal Exchange,2017,3.26,France 3 Cinéma
1047744,A Kid,2016,3.53,France 3 Cinéma
1047884,Flo,2023,3.29,France 3 Cinéma
1048016,Rebels,2019,3.13,France 3 Cinéma
1048158,Razzia,2017,3.31,France 3 Cinéma
1048909,The Summer House,2018,2.93,France 3 Cinéma
1049011,Fahim,2019,3.26,France 3 Cinéma
1049385,Dumped,2018,3.09,France 3 Cinéma
1049636,Une affaire de principe,2024,3.36,France 3 Cinéma
1050768,Ogres,2015,3.47,France 3 Cinéma
1050959,After the Fire,2023,3.44,France 3 Cinéma
1051624,Madame de Sévigné,2023,2.95,France 3 Cinéma
1052276,The Sweet Escape,2015,3.4,France 3 Cinéma
1052719,I Got Life!,2017,3.3,France 3 Cinéma
1054196,Aznavour by Charles,2019,3.57,France 3 Cinéma
1054602,Astro Kid,2019,3.17,France 3 Cinéma
1054820,The Teacher,2017,3.21,France 3 Cinéma
1054876,A Wonderful Girl,2023,3.16,France 3 Cinéma
1055112,Drift Away,2021,3.13,France 3 Cinéma
1055585,News from Planet Mars,2016,3.22,France 3 Cinéma
1056589,The Time of Secrets,2022,3.26,France 3 Cinéma
1057693,Adama: The World of Wind,2015,3.45,France 3 Cinéma
1057711,Pil's Adventures,2021,3.02,France 3 Cinéma
1057899,The Test,2021,3.25,France 3 Cinéma
1058801,Sixteen,2022,2.93,France 3 Cinéma
1059246,And the Party Goes On,2023,3.17,France 3 Cinéma
1059279,Rose,2021,3.49,France 3 Cinéma
1059577,Maria into Life,2022,3.23,France 3 Cinéma
1059799,Father & Sons,2018,3.17,France 3 Cinéma
1061660,A Clever Crook,2018,3.2,France 3 Cinéma
1064898,Sophie's Misfortunes,2016,3.12,France 3 Cinéma
1066765,The Jungle Bunch 2: World Tour,2023,3.03,France 3 Cinéma
1069165,Petites mains,2024,3.51,France 3 Cinéma
1069593,Like a Prince,2023,3.1,France 3 Cinéma
1072159,"Casanova, Last Love",2019,2.94,France 3 Cinéma
1074748,Beasts,2020,3.36,France 3 Cinéma
1075778,Going to Brazil,2016,2.93,France 3 Cinéma
1077542,Number One,2017,3.26,France 3 Cinéma
1077695,Yakari: A Spectacular Journey,2020,3.22,France 3 Cinéma
1077926,Mr. Know-It-All,2018,3.28,France 3 Cinéma
1078074,Riviera Revenge,2024,3.16,France 3 Cinéma
1078479,The White Knights,2015,3.3,France 3 Cinéma
1078488,Deliver Me,2016,3.34,France 3 Cinéma
1087278,Les Têtes givrées,2023,3.09,France 3 Cinéma
1089104,The Clearstream Affair,2014,3.34,France 3 Cinéma
1090574,Adopt a Daddy,2019,3.1,France 3 Cinéma
1095311,School Society,2022,3.21,France 3 Cinéma
1095972,In the Game,2018,3.06,France 3 Cinéma
1096663,Lourdes,2019,3.45,France 3 Cinéma
1096962,Best Intentions,2018,3.11,France 3 Cinéma
