id,name,date,rating,studio
1070967,Life and Death in the Warehouse,2022,3.51,BBC
1071069,Stag,2016,3.5,BBC
1071338,Sitting in Limbo,2020,3.53,BBC
1072327,Classic Albums: Amy Winehouse - Back to Black,2018,3.65,BBC
1072906,Gavin & Stacey: A Special Christmas,2019,3.64,BBC
1073558,Koko: The Gorilla Who Talks to People,2016,3.46,BBC
1074895,When Nirvana Came to Britain,2021,3.55,BBC
1075325,Life Story,2014,3.81,BBC
1078526,The Dangerous Rise of Andrew Tate,2023,3.28,BBC
1083285,The Rack Pack,2016,3.44,BBC
1083881,The Rise of the Murdoch Dynasty,2020,3.57,BBC
1084525,The Midnight Gang,2018,2.99,BBC
1085958,3 Days of Terror: The Charlie Hebdo Attacks,2016,3.44,BBC
1089038,imagine… Russell T Davies: The Doctor and Me,2023,3.53,BBC
1090224,"Silk Road: Drugs, Death and the Dark Web",2017,3.4,BBC
1090226,Shark,2015,3.63,BBC
1090889,Common,2014,3.42,BBC
1091904,Louis Theroux: Life on the Edge,2020,3.58,BBC
1096354,Liverpool FC: The 30 Year Wait,2020,3.63,BBC
1096417,The Moorside,2017,3.44,BBC
1097040,The Trick,2021,3.1,BBC
1099012,Murdered by My Father,2016,3.47,BBC
1105021,Boat Story,2023,3.52,BBC
1105411,Castles in the Sky,2014,3.31,BBC
1109909,Showtrial,2021,3.52,BBC
1114079,Holbein: Eye of the Tudors,2015,3.56,BBC
1115716,The Trouble with KanYe,2023,3.13,BBC
1117727,King Tut In Color,2021,3.35,BBC
1121436,Babs,2017,3.26,BBC
