id,name,date,rating,studio
1040599,"April, Come She Will",2024,3.2,TOHO
1040860,Kids on the Slope,2018,3.32,TOHO
1041019,Lupin the 3rd,2014,2.87,TOHO
1042053,"Love Me, Love Me Not",2020,3.21,TOHO
1043093,Bakuman,2015,3.33,TOHO
1043845,Gridman Universe,2023,3.8,TOHO
1043978,Kingdom 2: Far and Away,2022,3.21,TOHO
1044435,Promare / Side: Galo,2019,3.44,TOHO
1044663,Kaguya-sama: Love is War,2019,3.28,TOHO
1045311,Masquerade Hotel,2019,3.18,TOHO
1045629,Teasing Master Takagi-san: The Movie,2022,3.68,TOHO
1046094,Promare / Side: Lio,2019,3.47,TOHO
1046791,Over the Sky,2020,2.75,TOHO
1048578,The Apothecary Diaries,2023,3.96,TOHO
1049175,Doraemon the Movie: Nobita's Sky Utopia,2023,3.31,TOHO
1049877,Too Young To Die!,2016,3.55,TOHO
1049941,Assassination Classroom: Graduation,2016,3.09,TOHO
1049977,Sand Land,2023,3.52,TOHO
1050860,KASANE –Beauty and Fate–,2018,3.25,TOHO
1051054,Fesu Gojira 3: Gaigan Raishū,2022,3.59,TOHO
1051154,The Great Yokai War: Guardians,2021,3.23,TOHO
1051466,Mixed Doubles,2017,3.26,TOHO
1051758,Sunny: Our Hearts Beat Together,2018,3.41,TOHO
1052198,Chihayafuru: Part III,2018,3.58,TOHO
1052393,My Love Story!!,2015,3.31,TOHO
1053811,Totto-chan: The Little Girl at the Window,2023,3.67,TOHO
1054095,Destiny: The Tale of Kamakura,2017,3.28,TOHO
1054209,"Let's Go, Jets!",2017,3.35,TOHO
1054785,What Did You Eat Yesterday?,2021,3.57,TOHO
1054974,Kingdom III: The Flame of Destiny,2023,3.31,TOHO
1055258,The Last Recipe,2017,3.42,TOHO
1056121,The Great War of Archimedes,2019,3.37,TOHO
1056133,Ghost in the Shell: Arise - Border 5: Pyrophoric Cult,2015,3.31,TOHO
1059692,March Comes in Like a Lion,2017,3.45,TOHO
1059774,Godzilla Appears at Godzilla Fest,2020,3.21,TOHO
1059796,Shinchan the Movie: Battle of Supernatural Powers,2023,3.27,TOHO
1062021,Crayon Shin-chan: My Moving Story! Cactus Large Attack!,2015,3.3,TOHO
1062618,Yudo: The Way of the Bath,2023,3.51,TOHO
1065779,Doraemon: Nobita and the Birth of Japan,2016,3.33,TOHO
1066822,The Lies She Loved,2018,3.25,TOHO
1069312,The Confidence Man JP - The Movie -,2019,3.39,TOHO
1069313,The Forest of Wool and Steel,2018,3.32,TOHO
1071763,The Lines that Define Me,2022,3.4,TOHO
1071775,Monster Musume: Everyday Life with Monster Girls,2015,3.16,TOHO
1071850,"My Teacher, My Love",2018,3.11,TOHO
1072205,The Mole Song: Final,2021,3.36,TOHO
1077804,Killing for the Prosecution,2018,3.25,TOHO
1078682,Grimgar of Fantasy and Ash,2016,3.49,TOHO
1078988,The Angel Next Door Spoils Me Rotten,2023,3.39,TOHO
1079720,Silent Parade,2022,3.2,TOHO
1080476,Detective Conan: The Story of Ai Haibara: Black Iron Mystery Train,2023,3.3,TOHO
1080822,Nisekoi: False Love,2018,3.03,TOHO
1081121,Minions x Godzilla x Toho Cinema Collaboration Movie,2015,2.83,TOHO
1081707,Fortuna's Eye,2019,3.21,TOHO
1082813,Don't Call it Mystery,2023,3.33,TOHO
1084039,Narratage,2017,3.04,TOHO
1084306,The Confidence Man JP – Episode of the Princess –,2020,3.36,TOHO
1084566,Knights of Sidonia: The Movie,2015,3.44,TOHO
1084637,Hirugao,2017,3.2,TOHO
1085027,Yell for the Blue Sky,2016,3.29,TOHO
1085431,Lady Maiko,2014,3.32,TOHO
1087718,Case Closed: The Million-Dollar Pentagram,2024,3.4,TOHO
1089414,Crayon Shin-chan: Burst Serving! Kung Fu Boys ~Ramen Rebellion~,2018,3.25,TOHO
1092433,I Just Wanna Hug You,2014,3.37,TOHO
1093334,Ghost Book: Obake Zukan,2022,3.27,TOHO
1094105,April Fools,2015,3.32,TOHO
1094362,Brave: Gunjyou Senki,2021,3.13,TOHO
1096107,Murders at the House of Death,2019,3.18,TOHO
1096864,Silver Spoon,2014,3.33,TOHO
1097225,Fragments of the Last Will,2022,3.45,TOHO
1097520,Attack on Titan: Counter Rockets,2015,3.36,TOHO
1100916,Poison Berry in my Brain,2015,3.29,TOHO
1104038,Kaguya-sama Final: Love Is War,2021,3.21,TOHO
1105652,Spark,2017,3.35,TOHO
1106681,Inazuma Eleven ChouJigen Dream Match,2014,3.38,TOHO
1110995,The Confidence Man JP - Episode of the Hero -,2022,3.33,TOHO
1113365,Clover,2014,3.07,TOHO
1117911,Code Blue: The Movie,2018,3.31,TOHO
1130876,The Confidence Man JP: Fortune,2019,3.46,TOHO
