id,name,date,rating,studio
1047154,Elaha,2023,3.51,ARTE
1047497,Walt Disney,2015,3.67,ARTE
1047666,Women Do Cry,2021,3.25,ARTE
1047857,O Beautiful Night,2019,3.42,ARTE
1049000,The Last Execution,2021,3.29,ARTE
1049965,Patti Smith: Electric Poet,2022,3.56,ARTE
1050134,Total Trust,2023,3.54,ARTE
1050301,Escape from Kabul,2021,3.63,ARTE
1050540,Architecton,2024,3.35,ARTE
1051425,The Head Vanishes,2016,3.36,ARTE
1051524,"Navozande, the Musician",2020,3.82,ARTE
1051742,Greetings from Fukushima,2016,3.42,ARTE
1052225,Paula,2016,3.32,ARTE
1052274,Shoah: Four Sisters,2017,3.75,ARTE
1052335,Copilot,2021,3.39,ARTE
1052373,The Most Beautiful Couple,2018,3.48,ARTE
1054466,Home,2020,3.33,ARTE
1054493,The Blade Runner Phenomenon,2021,3.44,ARTE
1054958,Eternal You,2024,3.36,ARTE
1055157,Four Hands,2017,3.32,ARTE
1055661,South Terminal,2019,3.35,ARTE
1056329,Jonathan,2016,3.24,ARTE
1056347,Masel Tov Cocktail,2020,3.83,ARTE
1056446,Piazzolla: The Years of the Shark,2018,3.66,ARTE
1056565,The House,2021,2.57,ARTE
1057082,The Third War,2020,3.22,ARTE
1058630,Praying for Armageddon,2023,3.49,ARTE
1059270,Inglorious Liaisons,2022,3.51,ARTE
1059287,The Bitch,2023,3.49,ARTE
1059503,In a Land That No Longer Exists,2022,3.13,ARTE
1059894,Twice Upon a Time,2019,3.36,ARTE
1059918,Brad Pitt: More Than a Pretty Face,2022,3.39,ARTE
1060716,Fassbinder,2015,3.42,ARTE
1062949,Icon of French Cinema,2023,3.35,ARTE
1063321,Everything Will Be OK,2022,3.08,ARTE
1063685,Ad Vitam,2018,3.54,ARTE
1063801,The First 54 Years: An Abbreviated Manual for Military Occupation,2021,3.35,ARTE
1063957,Peter Falk Versus Columbo,2019,3.59,ARTE
1064619,Tom Cruise: An Eternal Youth,2020,3.35,ARTE
1066416,"Jim Carrey, America Unmasked",2021,3.47,ARTE
1067213,Blurred Lines,2020,3.18,ARTE
1067479,Clint Eastwood: The Last Legend,2022,3.55,ARTE
1067877,Robert De Niro: Hiding in the Spotlight,2023,3.62,ARTE
1067936,Berlin Bouncer,2019,3.02,ARTE
1067984,To the Moon,2020,3.54,ARTE
1068642,Marlon Brando: An Actor Named Desire,2014,3.44,ARTE
1069331,Fritzi: A Revolutionary Tale,2019,3.43,ARTE
1070012,Story of Judas,2015,3.42,ARTE
1070635,All the Way,2021,3.13,ARTE
1070897,Elfriede Jelinek: Language Unleashed,2022,3.51,ARTE
1071138,Stephen King: A Necessary Evil,2020,3.39,ARTE
1071365,Blame Game,2019,3.25,ARTE
1071429,Reign Supreme,2022,3.78,ARTE
1071535,Woman on the Roof,2022,3.38,ARTE
1071946,Living and Knowing You Are Alive,2019,3.53,ARTE
1073148,The Silent Forest,2022,3.1,ARTE
1073226,Becoming Marilyn,2022,3.54,ARTE
1073325,Once Upon a Time in Indian Country,2017,3.3,ARTE
1074364,A Heavy Heart,2015,3.51,ARTE
1074468,Vita Activa: The Spirit of Hannah Arendt,2015,3.45,ARTE
1074949,Forbidden Films,2014,3.44,ARTE
1075319,iHuman,2019,3.22,ARTE
1075852,"Michael Cimino, God Bless America",2021,3.48,ARTE
1077086,Des Amandiers aux Amandiers,2022,3.62,ARTE
1077258,"Sergio Leone, une Amérique de légende",2018,3.5,ARTE
1077736,Charles Bronson: The Spirit of Masculinity,2020,3.37,ARTE
1079865,Graves Without a Name,2018,3.39,ARTE
1080880,Buster Keaton: The Genius Destroyed by Hollywood,2016,3.52,ARTE
1081447,Isaac Asimov: A Message to the Future,2022,3.55,ARTE
1081814,VHS Revolution,2017,3.37,ARTE
1082396,Brecht,2019,3.2,ARTE
1082546,Lars Eidinger – To Be or Not To Be,2022,3.36,ARTE
1083498,Inhuman Resources,2020,3.42,ARTE
1084340,Neighbours,2021,3.57,ARTE
1084625,700 Sharks,2018,3.34,ARTE
1085192,Notes for a Film,2022,3.33,ARTE
1085706,"Jodie Foster, Hollywood Under the Skin",2021,3.51,ARTE
1086002,Jamilia,2018,3.46,ARTE
1086384,Fantastic Mr. Murray,2019,3.4,ARTE
1086458,John Ford: The Man Who Invented America,2019,3.26,ARTE
1086713,Empty Nets,2023,3.4,ARTE
1087948,The Milk System,2017,3.42,ARTE
1088610,Sugar Coated,2015,3.4,ARTE
1090352,Jerry Lewis: The Man Behind the Clown,2016,3.42,ARTE
1090558,Everything Will Change,2021,3.04,ARTE
1090623,Zoo Station: The Story of Christiane F.,2021,3.49,ARTE
1093229,Borga,2021,3.33,ARTE
1093836,Sisters Apart,2020,3.24,ARTE
1094525,15 Years,2023,3.23,ARTE
1095293,Cheers to Joy,2023,3.38,ARTE
1095860,Cinema Perverso,2015,3.44,ARTE
1097690,Artem & Eva,2023,3.44,ARTE
1097727,Caged Birds,2020,3.06,ARTE
1098468,Inbetween Worlds,2014,3.27,ARTE
1098770,Wackersdorf,2018,3.38,ARTE
1098836,"Keanu Reeves, messie pop",2022,3.39,ARTE
1099798,Johnny Depp: The Love of the Bizarre,2022,3.39,ARTE
1101025,Les Damnés de la Commune,2021,3.6,ARTE
1101062,The Anti-Vax Conspiracy,2021,3.37,ARTE
1102556,Chained,2019,3.54,ARTE
1102887,Death on Ice,2015,2.97,ARTE
1103355,Wirecard: The Billion Euro Lie,2021,3.52,ARTE
1104291,Zinder,2021,3.41,ARTE
1104350,Starbucks Unfiltered,2018,3.36,ARTE
1104479,Sweet Disaster,2021,3.02,ARTE
1105089,Orphea in Love,2022,3.35,ARTE
1105209,Jackie Chan: Building an Icon,2021,3.31,ARTE
1107664,Nicht ganz Koscher,2022,3.25,ARTE
1108531,Owning it,2021,3.24,ARTE
1109557,Angela Merkel - Im Lauf der Zeit,2022,3.51,ARTE
1109770,Anna,2021,3.57,ARTE
1116282,Mostly Minimalistic,2021,3.11,ARTE
1117754,The Sean Connery Paradox,2022,3.44,ARTE
1124233,Le passe-muraille,2016,3.38,ARTE
