id,name,date,rating,studio
1037347,Battle of the Classes,2019,3.1,France 2 Cinéma
1037598,Fantasies,2021,2.72,France 2 Cinéma
1037612,De Gaulle,2020,2.95,France 2 Cinéma
1037807,The Student and Mister Henri,2015,3.2,France 2 Cinéma
1037836,Sweetheart,2019,3.33,France 2 Cinéma
1037881,Julia(s),2022,3.44,France 2 Cinéma
1038031,Arthur Rambo,2021,2.9,France 2 Cinéma
1038069,In the Shadow of Iris,2016,2.79,France 2 Cinéma
1038881,The Anarchists,2015,3.01,France 2 Cinéma
1040167,Ibiza,2019,2.42,France 2 Cinéma
1040334,Marguerite & Julien,2015,3.01,France 2 Cinéma
1040457,A Good Doctor,2019,3.21,France 2 Cinéma
1041258,For My Country,2022,3.33,France 2 Cinéma
1041445,#Iamhere,2019,2.96,France 2 Cinéma
1042153,Spread Your Wings,2019,3.42,France 2 Cinéma
1042464,The Green Deal,2024,3.29,France 2 Cinéma
1042743,The Country Doctor,2016,3.21,France 2 Cinéma
1042880,My Summer in Provence,2014,3.14,France 2 Cinéma
1042987,12 Days,2017,3.59,France 2 Cinéma
1043377,Our Lady of the Nile,2019,3.49,France 2 Cinéma
1043742,Un + une,2015,3.05,France 2 Cinéma
1045428,The Edge of the Blade,2023,3.3,France 2 Cinéma
1046220,Besties,2021,3.24,France 2 Cinéma
1046718,School of Life,2017,3.41,France 2 Cinéma
1047287,Salem,2023,3.11,France 2 Cinéma
1047868,For Better And For Worse,2023,3,France 2 Cinéma
1047909,Paint it Gold,2023,3.17,France 2 Cinéma
1047915,Ballsy Girl,2020,2.72,France 2 Cinéma
1048411,Party of Fools,2023,3,France 2 Cinéma
1048633,The Little Gang,2022,3.41,France 2 Cinéma
1048734,A Man in a Hurry,2018,3.12,France 2 Cinéma
1048811,Yao,2018,3.18,France 2 Cinéma
1049429,Do You Do You Saint-Tropez,2021,2.45,France 2 Cinéma
1049986,Stella in Love,2022,3.15,France 2 Cinéma
1050565,The Baby,2023,3.15,France 2 Cinéma
