id,name,date,rating,studio
1053340,My Dad Marianne,2020,3.4,Film i Väst
1054824,The Eternal Road,2017,3.41,Film i Väst
1055517,A Christmas Tale,2021,3.21,Film i Väst
1056427,Wolf and Sheep,2016,3.44,Film i Väst
1057004,The Ceremony,2014,3.3,Film i Väst
1059354,Do You Love Me?,2023,3.29,Film i Väst
1060514,Sune i fjällen,2014,3.02,Film i Väst
1060739,Kalak,2023,3.25,Film i Väst
1061344,Alice T.,2018,3.28,Film i Väst
1062730,One Day All This Will Be Yours,2023,3.32,Film i Väst
1062738,Flocking,2015,3.32,Film i Väst
1063388,The Charmer,2017,3.41,Film i Väst
1064114,The Spy,2019,3.17,Film i Väst
1067367,Ravens,2017,3.5,Film i Väst
1068158,Prejudice and Pride: Swedish Film Queer,2022,3.55,Film i Väst
1069679,Into the Forest,2016,3.21,Film i Väst
1074148,My Life as a Comedian,2019,3.29,Film i Väst
1074182,The Final Race,2023,3.12,Film i Väst
1081481,Beyond Beyond,2014,3.17,Film i Väst
1082150,My Future Love,2016,3.3,Film i Väst
1084196,Sune vs Sune,2018,3.2,Film i Väst
1084877,Reconstructing Utøya,2018,3.54,Film i Väst
1085618,The Boy with the Golden Pants,2014,2.99,Film i Väst
1086659,The Ape Star,2021,3.28,Film i Väst
1087217,Bamse and the Thief City,2014,3.33,Film i Väst
1088165,The Confessions of Thomas Quick,2015,3.29,Film i Väst
1088624,The Heart,2018,3.39,Film i Väst
1089981,I'll Be Home for Christmas,2019,3.23,Film i Väst
1090197,A Piece of My Heart,2019,2.95,Film i Väst
1090249,Nelly Rapp – Monster Agent,2020,3.2,Film i Väst
1092244,A Hustler's Diary,2017,3.36,Film i Väst
1092329,Day by Day,2022,3.34,Film i Väst
1095394,Stieg Larsson: The Man Who Played with Fire,2018,3.49,Film i Väst
1095796,Raspberry Boat Refugee,2014,3.13,Film i Väst
1097355,Heartbound,2018,3.54,Film i Väst
1100888,Call Mom!,2019,3.24,Film i Väst
